country,date,cases,events
Libya,2020-02-22,0,
Libya,2020-02-23,0,
Libya,2020-02-24,0,
Libya,2020-02-25,0,
Libya,2020-02-26,0,
Libya,2020-02-27,0,
Libya,2020-02-28,0,
Libya,2020-02-29,0,
Libya,2020-03-01,0,
Libya,2020-03-02,0,
Libya,2020-03-03,0,
Libya,2020-03-04,0,
Libya,2020-03-05,0,
Libya,2020-03-06,0,
Libya,2020-03-07,0,
Libya,2020-03-08,0,
Libya,2020-03-09,0,
Libya,2020-03-10,0,
Libya,2020-03-11,0,
Libya,2020-03-12,0,
Libya,2020-03-13,0,
Libya,2020-03-14,0,
Libya,2020-03-15,0,
Libya,2020-03-16,0,
Libya,2020-03-17,0,
Libya,2020-03-18,0,
Libya,2020-03-19,0,
Libya,2020-03-20,0,
Libya,2020-03-21,0,
Libya,2020-03-22,0,
Libya,2020-03-23,0,
Libya,2020-03-24,1,
Libya,2020-03-25,1,
Liechtenstein,2020-01-22,0,
Liechtenstein,2020-01-23,0,
Liechtenstein,2020-01-24,0,
Liechtenstein,2020-01-25,0,
Liechtenstein,2020-01-26,0,
Liechtenstein,2020-01-27,0,
Liechtenstein,2020-01-28,0,
Liechtenstein,2020-01-29,0,
Liechtenstein,2020-01-30,0,
Liechtenstein,2020-01-31,0,
Liechtenstein,2020-02-01,0,
Liechtenstein,2020-02-02,0,
Liechtenstein,2020-02-03,0,
Liechtenstein,2020-02-04,0,
Liechtenstein,2020-02-05,0,
Liechtenstein,2020-02-06,0,
Liechtenstein,2020-02-07,0,
Liechtenstein,2020-02-08,0,
Liechtenstein,2020-02-09,0,
Liechtenstein,2020-02-10,0,
Liechtenstein,2020-02-11,0,
Liechtenstein,2020-02-12,0,
Liechtenstein,2020-02-13,0,
Liechtenstein,2020-02-14,0,
Liechtenstein,2020-02-15,0,
Liechtenstein,2020-02-16,0,
Liechtenstein,2020-02-17,0,
Liechtenstein,2020-02-18,0,
Liechtenstein,2020-02-19,0,
Liechtenstein,2020-02-20,0,
Liechtenstein,2020-02-21,0,
Liechtenstein,2020-02-22,0,
Liechtenstein,2020-02-23,0,
Liechtenstein,2020-02-24,0,
Liechtenstein,2020-02-25,0,
Liechtenstein,2020-02-26,0,
Liechtenstein,2020-02-27,0,
Liechtenstein,2020-02-28,0,
Liechtenstein,2020-02-29,0,
Liechtenstein,2020-03-01,0,
Liechtenstein,2020-03-02,0,
Liechtenstein,2020-03-03,0,
Liechtenstein,2020-03-04,1,
Liechtenstein,2020-03-05,1,
Liechtenstein,2020-03-06,1,
Liechtenstein,2020-03-07,1,
Liechtenstein,2020-03-08,1,
Liechtenstein,2020-03-09,1,
Liechtenstein,2020-03-10,1,
Liechtenstein,2020-03-11,1,
Liechtenstein,2020-03-12,1,
Liechtenstein,2020-03-13,1,
Liechtenstein,2020-03-14,4,
Liechtenstein,2020-03-15,4,
Liechtenstein,2020-03-16,4,
Liechtenstein,2020-03-17,7,
Liechtenstein,2020-03-18,28,
Liechtenstein,2020-03-19,28,
Liechtenstein,2020-03-20,28,
Liechtenstein,2020-03-21,37,
Liechtenstein,2020-03-22,37,
Liechtenstein,2020-03-23,51,
Liechtenstein,2020-03-24,51,
Liechtenstein,2020-03-25,51,
Lithuania,2020-01-22,0,
Lithuania,2020-01-23,0,
Lithuania,2020-01-24,0,
Lithuania,2020-01-25,0,
Lithuania,2020-01-26,0,
Lithuania,2020-01-27,0,
Lithuania,2020-01-28,0,
Lithuania,2020-01-29,0,
Lithuania,2020-01-30,0,
Lithuania,2020-01-31,0,
Lithuania,2020-02-01,0,
Lithuania,2020-02-02,0,
Lithuania,2020-02-03,0,
Lithuania,2020-02-04,0,
Lithuania,2020-02-05,0,
Lithuania,2020-02-06,0,
Lithuania,2020-02-07,0,
Lithuania,2020-02-08,0,
Lithuania,2020-02-09,0,
Lithuania,2020-02-10,0,
Lithuania,2020-02-11,0,
Lithuania,2020-02-12,0,
Lithuania,2020-02-13,0,
Lithuania,2020-02-14,0,
Lithuania,2020-02-15,0,
Lithuania,2020-02-16,0,
Lithuania,2020-02-17,0,
Lithuania,2020-02-18,0,
Lithuania,2020-02-19,0,
Lithuania,2020-02-20,0,
Lithuania,2020-02-21,0,
Lithuania,2020-02-22,0,
Lithuania,2020-02-23,0,
Lithuania,2020-02-24,0,
Lithuania,2020-02-25,0,
Lithuania,2020-02-26,0,
Lithuania,2020-02-27,0,
Lithuania,2020-02-28,1,
Lithuania,2020-02-29,1,
Lithuania,2020-03-01,1,
Lithuania,2020-03-02,1,
Lithuania,2020-03-03,1,
Lithuania,2020-03-04,1,
Lithuania,2020-03-05,1,
Lithuania,2020-03-06,1,
Lithuania,2020-03-07,1,
Lithuania,2020-03-08,1,
Lithuania,2020-03-09,1,
Lithuania,2020-03-10,1,
Lithuania,2020-03-11,3,
Lithuania,2020-03-12,3,
Lithuania,2020-03-13,6,
Lithuania,2020-03-14,8,
Lithuania,2020-03-15,12,
Lithuania,2020-03-16,17,
Lithuania,2020-03-17,25,
Lithuania,2020-03-18,27,
Lithuania,2020-03-19,36,
Lithuania,2020-03-20,49,
Lithuania,2020-03-21,83,
Lithuania,2020-03-22,143,
Lithuania,2020-03-23,179,
Lithuania,2020-03-24,209,
Lithuania,2020-03-25,274,
Luxembourg,2020-01-22,0,
Luxembourg,2020-01-23,0,
Luxembourg,2020-01-24,0,
Luxembourg,2020-01-25,0,
Luxembourg,2020-01-26,0,
Luxembourg,2020-01-27,0,
Luxembourg,2020-01-28,0,
Luxembourg,2020-01-29,0,
Luxembourg,2020-01-30,0,
Luxembourg,2020-01-31,0,
Luxembourg,2020-02-01,0,
Luxembourg,2020-02-02,0,
Luxembourg,2020-02-03,0,
Luxembourg,2020-02-04,0,
Luxembourg,2020-02-05,0,
Luxembourg,2020-02-06,0,
Luxembourg,2020-02-07,0,
Luxembourg,2020-02-08,0,
Luxembourg,2020-02-09,0,
Luxembourg,2020-02-10,0,
Luxembourg,2020-02-11,0,
Luxembourg,2020-02-12,0,
Luxembourg,2020-02-13,0,
Luxembourg,2020-02-14,0,
Luxembourg,2020-02-15,0,
Luxembourg,2020-02-16,0,
Luxembourg,2020-02-17,0,
Luxembourg,2020-02-18,0,
Luxembourg,2020-02-19,0,
Luxembourg,2020-02-20,0,
Luxembourg,2020-02-21,0,
Luxembourg,2020-02-22,0,
Luxembourg,2020-02-23,0,
Luxembourg,2020-02-24,0,
Luxembourg,2020-02-25,0,
Luxembourg,2020-02-26,0,
Luxembourg,2020-02-27,0,
Luxembourg,2020-02-28,0,
Luxembourg,2020-02-29,1,
Luxembourg,2020-03-01,1,
Luxembourg,2020-03-02,1,
Luxembourg,2020-03-03,1,
Luxembourg,2020-03-04,1,
Luxembourg,2020-03-05,1,
Luxembourg,2020-03-06,2,
Luxembourg,2020-03-07,2,
Luxembourg,2020-03-08,3,
Luxembourg,2020-03-09,3,
Luxembourg,2020-03-10,5,
Luxembourg,2020-03-11,7,
Luxembourg,2020-03-12,19,
Luxembourg,2020-03-13,34,
Luxembourg,2020-03-14,51,
Luxembourg,2020-03-15,59,
Luxembourg,2020-03-16,77,
Luxembourg,2020-03-17,140,
Luxembourg,2020-03-18,203,
Luxembourg,2020-03-19,335,
Luxembourg,2020-03-20,484,
Luxembourg,2020-03-21,670,
Luxembourg,2020-03-22,798,
Luxembourg,2020-03-23,875,
Luxembourg,2020-03-24,1099,
Luxembourg,2020-03-25,1333,
Madagascar,2020-01-22,0,
Madagascar,2020-01-23,0,
Madagascar,2020-01-24,0,
Madagascar,2020-01-25,0,
Madagascar,2020-01-26,0,
Madagascar,2020-01-27,0,
Madagascar,2020-01-28,0,
Madagascar,2020-01-29,0,
Madagascar,2020-01-30,0,
Madagascar,2020-01-31,0,
Madagascar,2020-02-01,0,
Madagascar,2020-02-02,0,
Madagascar,2020-02-03,0,
Madagascar,2020-02-04,0,
Madagascar,2020-02-05,0,
Madagascar,2020-02-06,0,
Madagascar,2020-02-07,0,
Madagascar,2020-02-08,0,
Madagascar,2020-02-09,0,
Madagascar,2020-02-10,0,
Madagascar,2020-02-11,0,
Madagascar,2020-02-12,0,
Madagascar,2020-02-13,0,
Madagascar,2020-02-14,0,
Madagascar,2020-02-15,0,
Madagascar,2020-02-16,0,
Madagascar,2020-02-17,0,
Madagascar,2020-02-18,0,
Madagascar,2020-02-19,0,
Madagascar,2020-02-20,0,
Madagascar,2020-02-21,0,
Madagascar,2020-02-22,0,
Madagascar,2020-02-23,0,
Madagascar,2020-02-24,0,
Madagascar,2020-02-25,0,
Madagascar,2020-02-26,0,
Madagascar,2020-02-27,0,
Madagascar,2020-02-28,0,
Madagascar,2020-02-29,0,
Madagascar,2020-03-01,0,
Madagascar,2020-03-02,0,
Madagascar,2020-03-03,0,
Madagascar,2020-03-04,0,
Madagascar,2020-03-05,0,
Madagascar,2020-03-06,0,
Madagascar,2020-03-07,0,
Madagascar,2020-03-08,0,
Madagascar,2020-03-09,0,
Madagascar,2020-03-10,0,
Madagascar,2020-03-11,0,
Madagascar,2020-03-12,0,
Madagascar,2020-03-13,0,
Madagascar,2020-03-14,0,
Madagascar,2020-03-15,0,
Madagascar,2020-03-16,0,
Madagascar,2020-03-17,0,
Madagascar,2020-03-18,0,
Madagascar,2020-03-19,0,
Madagascar,2020-03-20,3,
Madagascar,2020-03-21,3,
Madagascar,2020-03-22,3,
Madagascar,2020-03-23,12,
Madagascar,2020-03-24,17,
Madagascar,2020-03-25,19,
Malaysia,2020-01-22,0,
Malaysia,2020-01-23,0,
Malaysia,2020-01-24,0,
Malaysia,2020-01-25,3,
Malaysia,2020-01-26,4,
Malaysia,2020-01-27,4,
Malaysia,2020-01-28,4,
Malaysia,2020-01-29,7,
Malaysia,2020-01-30,8,
Malaysia,2020-01-31,8,
Malaysia,2020-02-01,8,
Malaysia,2020-02-02,8,
Malaysia,2020-02-03,8,
Malaysia,2020-02-04,10,
Malaysia,2020-02-05,12,
Malaysia,2020-02-06,12,
Malaysia,2020-02-07,12,
Malaysia,2020-02-08,16,
Malaysia,2020-02-09,16,
Malaysia,2020-02-10,18,
Malaysia,2020-02-11,18,
Malaysia,2020-02-12,18,
Malaysia,2020-02-13,19,
Malaysia,2020-02-14,19,
Malaysia,2020-02-15,22,
Malaysia,2020-02-16,22,
Malaysia,2020-02-17,22,
Malaysia,2020-02-18,22,
Malaysia,2020-02-19,22,
Malaysia,2020-02-20,22,
Malaysia,2020-02-21,22,
Malaysia,2020-02-22,22,
Malaysia,2020-02-23,22,
Malaysia,2020-02-24,22,
Malaysia,2020-02-25,22,
Malaysia,2020-02-26,22,
Malaysia,2020-02-27,23,
Malaysia,2020-02-28,23,
Malaysia,2020-02-29,25,
Malaysia,2020-03-01,29,
Malaysia,2020-03-02,29,
Malaysia,2020-03-03,36,
Malaysia,2020-03-04,50,
Malaysia,2020-03-05,50,
Malaysia,2020-03-06,83,
Malaysia,2020-03-07,93,
Malaysia,2020-03-08,99,
Malaysia,2020-03-09,117,
Malaysia,2020-03-10,129,
Malaysia,2020-03-11,149,
Malaysia,2020-03-12,149,
Malaysia,2020-03-13,197,
Malaysia,2020-03-14,238,
Malaysia,2020-03-15,428,
Malaysia,2020-03-16,566,
Malaysia,2020-03-17,673,
Malaysia,2020-03-18,790,
Malaysia,2020-03-19,900,
Malaysia,2020-03-20,1030,
Malaysia,2020-03-21,1183,
Malaysia,2020-03-22,1306,
Malaysia,2020-03-23,1518,
Malaysia,2020-03-24,1624,
Malaysia,2020-03-25,1796,
Maldives,2020-01-22,0,
Maldives,2020-01-23,0,
Maldives,2020-01-24,0,
Maldives,2020-01-25,0,
Maldives,2020-01-26,0,
Maldives,2020-01-27,0,
Maldives,2020-01-28,0,
Maldives,2020-01-29,0,
Maldives,2020-01-30,0,
Maldives,2020-01-31,0,
Maldives,2020-02-01,0,
Maldives,2020-02-02,0,
Maldives,2020-02-03,0,
Maldives,2020-02-04,0,
Maldives,2020-02-05,0,
Maldives,2020-02-06,0,
Maldives,2020-02-07,0,
Maldives,2020-02-08,0,
Maldives,2020-02-09,0,
Maldives,2020-02-10,0,
Maldives,2020-02-11,0,
Maldives,2020-02-12,0,
Maldives,2020-02-13,0,
Maldives,2020-02-14,0,
Maldives,2020-02-15,0,
Maldives,2020-02-16,0,
Maldives,2020-02-17,0,
Maldives,2020-02-18,0,
Maldives,2020-02-19,0,
Maldives,2020-02-20,0,
Maldives,2020-02-21,0,
Maldives,2020-02-22,0,
Maldives,2020-02-23,0,
Maldives,2020-02-24,0,
Maldives,2020-02-25,0,
Maldives,2020-02-26,0,
Maldives,2020-02-27,0,
Maldives,2020-02-28,0,
Maldives,2020-02-29,0,
Maldives,2020-03-01,0,
Maldives,2020-03-02,0,
Maldives,2020-03-03,0,
Maldives,2020-03-04,0,
Maldives,2020-03-05,0,
Maldives,2020-03-06,0,
Maldives,2020-03-07,0,
Maldives,2020-03-08,4,
Maldives,2020-03-09,4,
Maldives,2020-03-10,6,
Maldives,2020-03-11,8,
Maldives,2020-03-12,8,
Maldives,2020-03-13,9,
Maldives,2020-03-14,10,
Maldives,2020-03-15,13,
Maldives,2020-03-16,13,
Maldives,2020-03-17,13,
Maldives,2020-03-18,13,
Maldives,2020-03-19,13,
Maldives,2020-03-20,13,
Maldives,2020-03-21,13,
Maldives,2020-03-22,13,
Maldives,2020-03-23,13,
Maldives,2020-03-24,13,
Maldives,2020-03-25,13,
Mali,2020-01-22,0,
Mali,2020-01-23,0,
Mali,2020-01-24,0,
Mali,2020-01-25,0,
Mali,2020-01-26,0,
Mali,2020-01-27,0,
Mali,2020-01-28,0,
Mali,2020-01-29,0,
Mali,2020-01-30,0,
Mali,2020-01-31,0,
Mali,2020-02-01,0,
Mali,2020-02-02,0,
Mali,2020-02-03,0,
Mali,2020-02-04,0,
Mali,2020-02-05,0,
Mali,2020-02-06,0,
Mali,2020-02-07,0,
Mali,2020-02-08,0,
Mali,2020-02-09,0,
Mali,2020-02-10,0,
Mali,2020-02-11,0,
Mali,2020-02-12,0,
Mali,2020-02-13,0,
Mali,2020-02-14,0,
Mali,2020-02-15,0,
Mali,2020-02-16,0,
Mali,2020-02-17,0,
Mali,2020-02-18,0,
Mali,2020-02-19,0,
Mali,2020-02-20,0,
Mali,2020-02-21,0,
Mali,2020-02-22,0,
Mali,2020-02-23,0,
Mali,2020-02-24,0,
Mali,2020-02-25,0,
Mali,2020-02-26,0,
Mali,2020-02-27,0,
Mali,2020-02-28,0,
Mali,2020-02-29,0,
Mali,2020-03-01,0,
Mali,2020-03-02,0,
Mali,2020-03-03,0,
Mali,2020-03-04,0,
Mali,2020-03-05,0,
Mali,2020-03-06,0,
Mali,2020-03-07,0,
Mali,2020-03-08,0,
Mali,2020-03-09,0,
Mali,2020-03-10,0,
Mali,2020-03-11,0,
Mali,2020-03-12,0,
Mali,2020-03-13,0,
Mali,2020-03-14,0,
Mali,2020-03-15,0,
Mali,2020-03-16,0,
Mali,2020-03-17,0,
Mali,2020-03-18,0,
Mali,2020-03-19,0,
Mali,2020-03-20,0,
Mali,2020-03-21,0,
Mali,2020-03-22,0,
Mali,2020-03-23,0,
Mali,2020-03-24,0,
Mali,2020-03-25,2,
Malta,2020-01-22,0,
Malta,2020-01-23,0,
Malta,2020-01-24,0,
Malta,2020-01-25,0,
Malta,2020-01-26,0,
Malta,2020-01-27,0,
Malta,2020-01-28,0,
Malta,2020-01-29,0,
Malta,2020-01-30,0,
Malta,2020-01-31,0,
Malta,2020-02-01,0,
Malta,2020-02-02,0,
Malta,2020-02-03,0,
Malta,2020-02-04,0,
Malta,2020-02-05,0,
Malta,2020-02-06,0,
Malta,2020-02-07,0,
Malta,2020-02-08,0,
Malta,2020-02-09,0,
Malta,2020-02-10,0,
Malta,2020-02-11,0,
Malta,2020-02-12,0,
Malta,2020-02-13,0,
Malta,2020-02-14,0,
Malta,2020-02-15,0,
Malta,2020-02-16,0,
Malta,2020-02-17,0,
Malta,2020-02-18,0,
Malta,2020-02-19,0,
Malta,2020-02-20,0,
Malta,2020-02-21,0,
Malta,2020-02-22,0,
Malta,2020-02-23,0,
Malta,2020-02-24,0,
Malta,2020-02-25,0,
Malta,2020-02-26,0,
Malta,2020-02-27,0,
Malta,2020-02-28,0,
Malta,2020-02-29,0,
Malta,2020-03-01,0,
Malta,2020-03-02,0,
Malta,2020-03-03,0,
Malta,2020-03-04,0,
Malta,2020-03-05,0,
Malta,2020-03-06,0,
Malta,2020-03-07,3,
Malta,2020-03-08,3,
Malta,2020-03-09,3,
Malta,2020-03-10,5,
Malta,2020-03-11,6,
Malta,2020-03-12,6,
Malta,2020-03-13,12,
Malta,2020-03-14,18,
Malta,2020-03-15,21,
Malta,2020-03-16,30,
Malta,2020-03-17,38,
Malta,2020-03-18,38,
Malta,2020-03-19,53,
Malta,2020-03-20,64,
Malta,2020-03-21,73,
Malta,2020-03-22,90,
Malta,2020-03-23,107,
Malta,2020-03-24,110,
Malta,2020-03-25,129,
Mauritania,2020-01-22,0,
Mauritania,2020-01-23,0,
Mauritania,2020-01-24,0,
Mauritania,2020-01-25,0,
Mauritania,2020-01-26,0,
Mauritania,2020-01-27,0,
Mauritania,2020-01-28,0,
Mauritania,2020-01-29,0,
Mauritania,2020-01-30,0,
Mauritania,2020-01-31,0,
Mauritania,2020-02-01,0,
Mauritania,2020-02-02,0,
Mauritania,2020-02-03,0,
Mauritania,2020-02-04,0,
Mauritania,2020-02-05,0,
Mauritania,2020-02-06,0,
Mauritania,2020-02-07,0,
Mauritania,2020-02-08,0,
Mauritania,2020-02-09,0,
Mauritania,2020-02-10,0,
Mauritania,2020-02-11,0,
Mauritania,2020-02-12,0,
Mauritania,2020-02-13,0,
Mauritania,2020-02-14,0,
Mauritania,2020-02-15,0,
Mauritania,2020-02-16,0,
Mauritania,2020-02-17,0,
Mauritania,2020-02-18,0,
Mauritania,2020-02-19,0,
Mauritania,2020-02-20,0,
Mauritania,2020-02-21,0,
Mauritania,2020-02-22,0,
Mauritania,2020-02-23,0,
Mauritania,2020-02-24,0,
Mauritania,2020-02-25,0,
Mauritania,2020-02-26,0,
Mauritania,2020-02-27,0,
Mauritania,2020-02-28,0,
Mauritania,2020-02-29,0,
Mauritania,2020-03-01,0,
Mauritania,2020-03-02,0,
Mauritania,2020-03-03,0,
Mauritania,2020-03-04,0,
Mauritania,2020-03-05,0,
Mauritania,2020-03-06,0,
Mauritania,2020-03-07,0,
Mauritania,2020-03-08,0,
Mauritania,2020-03-09,0,
Mauritania,2020-03-10,0,
Mauritania,2020-03-11,0,
Mauritania,2020-03-12,0,
Mauritania,2020-03-13,0,
Mauritania,2020-03-14,1,
Mauritania,2020-03-15,1,
Mauritania,2020-03-16,1,
Mauritania,2020-03-17,1,
Mauritania,2020-03-18,1,
Mauritania,2020-03-19,2,
Mauritania,2020-03-20,2,
Mauritania,2020-03-21,2,
Mauritania,2020-03-22,2,
Mauritania,2020-03-23,2,
Mauritania,2020-03-24,2,
Mauritania,2020-03-25,2,
Mauritius,2020-01-22,0,
Mauritius,2020-01-23,0,
Mauritius,2020-01-24,0,
Mauritius,2020-01-25,0,
Mauritius,2020-01-26,0,
Mauritius,2020-01-27,0,
Mauritius,2020-01-28,0,
Mauritius,2020-01-29,0,
Mauritius,2020-01-30,0,
Mauritius,2020-01-31,0,
Mauritius,2020-02-01,0,
Mauritius,2020-02-02,0,
Mauritius,2020-02-03,0,
Mauritius,2020-02-04,0,
Mauritius,2020-02-05,0,
Mauritius,2020-02-06,0,
Mauritius,2020-02-07,0,
Mauritius,2020-02-08,0,
Mauritius,2020-02-09,0,
Mauritius,2020-02-10,0,
Mauritius,2020-02-11,0,
Mauritius,2020-02-12,0,
Mauritius,2020-02-13,0,
Mauritius,2020-02-14,0,
Mauritius,2020-02-15,0,
Mauritius,2020-02-16,0,
Mauritius,2020-02-17,0,
Mauritius,2020-02-18,0,
Mauritius,2020-02-19,0,
Mauritius,2020-02-20,0,
Mauritius,2020-02-21,0,
Mauritius,2020-02-22,0,
Mauritius,2020-02-23,0,
Mauritius,2020-02-24,0,
Mauritius,2020-02-25,0,
Mauritius,2020-02-26,0,
Mauritius,2020-02-27,0,
Mauritius,2020-02-28,0,
Mauritius,2020-02-29,0,
Mauritius,2020-03-01,0,
Mauritius,2020-03-02,0,
Mauritius,2020-03-03,0,
Mauritius,2020-03-04,0,
Mauritius,2020-03-05,0,
Mauritius,2020-03-06,0,
Mauritius,2020-03-07,0,
Mauritius,2020-03-08,0,
Mauritius,2020-03-09,0,
Mauritius,2020-03-10,0,
Mauritius,2020-03-11,0,
Mauritius,2020-03-12,0,
Mauritius,2020-03-13,0,
Mauritius,2020-03-14,0,
Mauritius,2020-03-15,0,
Mauritius,2020-03-16,0,
Mauritius,2020-03-17,0,
Mauritius,2020-03-18,3,
Mauritius,2020-03-19,3,
Mauritius,2020-03-20,12,
Mauritius,2020-03-21,14,
Mauritius,2020-03-22,28,
Mauritius,2020-03-23,36,
Mauritius,2020-03-24,42,
Mauritius,2020-03-25,48,
Mexico,2020-01-22,0,
Mexico,2020-01-23,0,
Mexico,2020-01-24,0,
Mexico,2020-01-25,0,
Mexico,2020-01-26,0,
Mexico,2020-01-27,0,
Mexico,2020-01-28,0,
Mexico,2020-01-29,0,
Mexico,2020-01-30,0,
Mexico,2020-01-31,0,
Mexico,2020-02-01,0,
Mexico,2020-02-02,0,
Mexico,2020-02-03,0,
Mexico,2020-02-04,0,
Mexico,2020-02-05,0,
Mexico,2020-02-06,0,
Mexico,2020-02-07,0,
Mexico,2020-02-08,0,
Mexico,2020-02-09,0,
Mexico,2020-02-10,0,
Mexico,2020-02-11,0,
Mexico,2020-02-12,0,
Mexico,2020-02-13,0,
Mexico,2020-02-14,0,
Mexico,2020-02-15,0,
Mexico,2020-02-16,0,
Mexico,2020-02-17,0,
Mexico,2020-02-18,0,
Mexico,2020-02-19,0,
Mexico,2020-02-20,0,
Mexico,2020-02-21,0,
Mexico,2020-02-22,0,
Mexico,2020-02-23,0,
Mexico,2020-02-24,0,
Mexico,2020-02-25,0,
Mexico,2020-02-26,0,
Mexico,2020-02-27,0,
Mexico,2020-02-28,1,
Mexico,2020-02-29,4,
Mexico,2020-03-01,5,
Mexico,2020-03-02,5,
Mexico,2020-03-03,5,
Mexico,2020-03-04,5,
Mexico,2020-03-05,5,
Mexico,2020-03-06,6,
Mexico,2020-03-07,6,
Mexico,2020-03-08,7,
Mexico,2020-03-09,7,
Mexico,2020-03-10,7,
Mexico,2020-03-11,8,
Mexico,2020-03-12,12,
Mexico,2020-03-13,12,
Mexico,2020-03-14,26,
Mexico,2020-03-15,41,
Mexico,2020-03-16,53,
Mexico,2020-03-17,82,
Mexico,2020-03-18,93,
Mexico,2020-03-19,118,
Mexico,2020-03-20,164,
Mexico,2020-03-21,203,
Mexico,2020-03-22,251,
Mexico,2020-03-23,316,
Mexico,2020-03-24,367,
Mexico,2020-03-25,405,
Moldova,2020-01-22,0,
Moldova,2020-01-23,0,
Moldova,2020-01-24,0,
Moldova,2020-01-25,0,
Moldova,2020-01-26,0,
Moldova,2020-01-27,0,
Moldova,2020-01-28,0,
Moldova,2020-01-29,0,
Moldova,2020-01-30,0,
Moldova,2020-01-31,0,
Moldova,2020-02-01,0,
Moldova,2020-02-02,0,
Moldova,2020-02-03,0,
Moldova,2020-02-04,0,
Moldova,2020-02-05,0,
Moldova,2020-02-06,0,
Moldova,2020-02-07,0,
Moldova,2020-02-08,0,
Moldova,2020-02-09,0,
Moldova,2020-02-10,0,
Moldova,2020-02-11,0,
Moldova,2020-02-12,0,
Moldova,2020-02-13,0,
Moldova,2020-02-14,0,
Moldova,2020-02-15,0,
Moldova,2020-02-16,0,
Moldova,2020-02-17,0,
Moldova,2020-02-18,0,
Moldova,2020-02-19,0,
Moldova,2020-02-20,0,
Moldova,2020-02-21,0,
Moldova,2020-02-22,0,
Moldova,2020-02-23,0,
Moldova,2020-02-24,0,
Moldova,2020-02-25,0,
Moldova,2020-02-26,0,
Moldova,2020-02-27,0,
Moldova,2020-02-28,0,
Moldova,2020-02-29,0,
Moldova,2020-03-01,0,
Moldova,2020-03-02,0,
Moldova,2020-03-03,0,
Moldova,2020-03-04,0,
Moldova,2020-03-05,0,
Moldova,2020-03-06,0,
Moldova,2020-03-07,0,
Moldova,2020-03-08,1,
Moldova,2020-03-09,1,
Moldova,2020-03-10,3,
Moldova,2020-03-11,3,
Moldova,2020-03-12,3,
Moldova,2020-03-13,6,
Moldova,2020-03-14,12,
Moldova,2020-03-15,23,
Moldova,2020-03-16,23,
Moldova,2020-03-17,30,
Moldova,2020-03-18,30,
Moldova,2020-03-19,49,
Moldova,2020-03-20,66,
Moldova,2020-03-21,80,
Moldova,2020-03-22,94,
Moldova,2020-03-23,109,
Moldova,2020-03-24,125,
Moldova,2020-03-25,149,
Monaco,2020-01-22,0,
Monaco,2020-01-23,0,
Monaco,2020-01-24,0,
Monaco,2020-01-25,0,
Monaco,2020-01-26,0,
Monaco,2020-01-27,0,
Monaco,2020-01-28,0,
Monaco,2020-01-29,0,
Monaco,2020-01-30,0,
Monaco,2020-01-31,0,
Monaco,2020-02-01,0,
Monaco,2020-02-02,0,
Monaco,2020-02-03,0,
Monaco,2020-02-04,0,
Monaco,2020-02-05,0,
Monaco,2020-02-06,0,
Monaco,2020-02-07,0,
Monaco,2020-02-08,0,
Monaco,2020-02-09,0,
Monaco,2020-02-10,0,
Monaco,2020-02-11,0,
Monaco,2020-02-12,0,
Monaco,2020-02-13,0,
Monaco,2020-02-14,0,
Monaco,2020-02-15,0,
Monaco,2020-02-16,0,
Monaco,2020-02-17,0,
Monaco,2020-02-18,0,
Monaco,2020-02-19,0,
Monaco,2020-02-20,0,
Monaco,2020-02-21,0,
Monaco,2020-02-22,0,
Monaco,2020-02-23,0,
Monaco,2020-02-24,0,
Monaco,2020-02-25,0,
Monaco,2020-02-26,0,
Monaco,2020-02-27,0,
Monaco,2020-02-28,0,
Monaco,2020-02-29,1,
Monaco,2020-03-01,1,
Monaco,2020-03-02,1,
Monaco,2020-03-03,1,
Monaco,2020-03-04,1,
Monaco,2020-03-05,1,
Monaco,2020-03-06,1,
Monaco,2020-03-07,1,
Monaco,2020-03-08,1,
Monaco,2020-03-09,1,
Monaco,2020-03-10,1,
Monaco,2020-03-11,1,
Monaco,2020-03-12,2,
Monaco,2020-03-13,2,
Monaco,2020-03-14,2,
Monaco,2020-03-15,2,
Monaco,2020-03-16,7,
Monaco,2020-03-17,7,
Monaco,2020-03-18,7,
Monaco,2020-03-19,7,
Monaco,2020-03-20,11,
Monaco,2020-03-21,11,
Monaco,2020-03-22,23,
Monaco,2020-03-23,23,
Monaco,2020-03-24,23,
Monaco,2020-03-25,31,
Mongolia,2020-01-22,0,
Mongolia,2020-01-23,0,
Mongolia,2020-01-24,0,
Mongolia,2020-01-25,0,
Mongolia,2020-01-26,0,
Mongolia,2020-01-27,0,
Mongolia,2020-01-28,0,
Mongolia,2020-01-29,0,
Mongolia,2020-01-30,0,
Mongolia,2020-01-31,0,
Mongolia,2020-02-01,0,
Mongolia,2020-02-02,0,
Mongolia,2020-02-03,0,
Mongolia,2020-02-04,0,
Mongolia,2020-02-05,0,
Mongolia,2020-02-06,0,
Mongolia,2020-02-07,0,
Mongolia,2020-02-08,0,
Mongolia,2020-02-09,0,
Mongolia,2020-02-10,0,
Mongolia,2020-02-11,0,
Mongolia,2020-02-12,0,
Mongolia,2020-02-13,0,
Mongolia,2020-02-14,0,
Mongolia,2020-02-15,0,
Mongolia,2020-02-16,0,
Mongolia,2020-02-17,0,
Mongolia,2020-02-18,0,
Mongolia,2020-02-19,0,
Mongolia,2020-02-20,0,
Mongolia,2020-02-21,0,
Mongolia,2020-02-22,0,
Mongolia,2020-02-23,0,
